CustomerID,Age,FirstTransactionDate,LastTransactionDate,TotalAmountSpent,TransactionCount,AvgAmountPerTransaction,FirstInteractionDate,LastInteractionDate,TotalServiceInteractions,ServiceDiversity,LastLoginDate,ChurnStatus,LoginFrequency,RecencyDays,TenureDays,DaysSinceLastLogin,InteractionsPerMonth,TotalAmountSpent_Capped,TransactionCount_Capped,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,Gender_F,Gender_M,IncomeLevel_High,IncomeLevel_Low,IncomeLevel_Medium,ServiceUsage_Mobile App,ServiceUsage_Online Banking,ServiceUsage_Website
122,60,2022-03-21,2022-12-16,2825.52,9,313.94666666666666,2022-04-01,2022-04-01,1,1,2023-06-14,1,17.0,15,270,-165,0.1111111111111111,2825.52,9.0,False,False,True,False,True,False,False,False,True,True,False,False
123,31,2022-06-20,2022-12-16,938.58,3,312.86,2022-08-17,2022-11-11,2,1,2023-03-15,1,23.0,15,179,-74,0.33519553072625696,938.58,3.0,False,False,False,True,False,True,False,False,True,True,False,False
124,66,2022-03-12,2022-11-27,2283.88,7,326.2685714285714,2022-12-04,2022-12-25,2,2,2023-02-19,0,33.0,34,260,-50,0.23076923076923078,2283.88,7.0,False,True,False,False,False,True,False,False,True,False,False,True
125,57,2022-05-25,2022-08-30,744.89,2,372.445,2022-05-25,2023-06-21,0,0,2023-06-21,0,28.0,123,97,-172,0.0,744.89,2.0,False,False,False,True,False,True,False,True,False,False,True,False
126,39,2022-02-17,2022-11-12,2323.02,9,258.11333333333334,2022-02-17,2023-05-14,0,0,2023-05-14,0,15.0,49,268,-134,0.0,2323.02,9.0,True,False,False,False,True,False,False,False,True,False,False,True
127,27,2022-02-26,2022-12-31,1976.17,8,247.02125,2022-04-28,2022-04-28,1,1,2023-01-18,0,11.0,0,308,-18,0.0974025974025974,1976.17,8.0,False,True,False,False,True,False,False,False,True,False,False,True
128,18,2022-03-26,2022-05-06,630.2,2,315.1,2022-06-02,2022-08-17,2,1,2023-07-07,1,23.0,239,41,-188,1.4634146341463414,630.2,2.0,True,False,False,False,True,False,False,False,True,False,False,True
129,28,2022-03-21,2022-11-29,243.55,2,121.775,2022-05-10,2022-05-10,1,1,2023-03-21,0,13.0,32,253,-80,0.11857707509881422,243.55,2.0,False,False,False,True,True,False,False,False,True,False,False,True
130,68,2022-04-05,2022-11-07,552.23,2,276.115,2022-09-06,2022-09-06,1,1,2023-02-25,0,47.0,54,216,-56,0.1388888888888889,552.23,2.0,True,False,False,False,False,True,False,True,False,True,False,False
131,61,2022-03-29,2022-10-05,2726.7,8,340.8375,2022-12-03,2022-12-03,1,1,2023-09-24,0,11.0,87,190,-267,0.15789473684210528,2726.7,8.0,True,False,False,False,True,False,False,True,False,False,False,True
132,41,2022-01-13,2022-10-19,1879.94,9,208.88222222222223,2022-01-13,2023-06-15,0,0,2023-06-15,0,36.0,73,279,-166,0.0,1879.94,9.0,False,False,True,False,True,False,True,False,False,False,False,True
133,20,2022-01-04,2022-08-29,896.27,4,224.0675,2022-08-12,2022-08-12,1,1,2023-04-13,0,38.0,124,237,-103,0.12658227848101264,896.27,4.0,False,False,False,True,False,True,False,False,True,True,False,False
134,52,2022-02-11,2022-12-29,1570.08,6,261.68,2022-04-26,2022-04-26,1,1,2023-01-05,0,27.0,2,321,-5,0.09345794392523366,1570.08,6.0,False,False,False,True,False,True,False,False,True,True,False,False
135,53,2022-02-24,2022-05-24,441.75,2,220.875,2022-02-24,2023-06-19,0,0,2023-06-19,0,18.0,221,89,-170,0.0,441.75,2.0,False,False,False,True,True,False,True,False,False,True,False,False
136,48,2022-08-16,2022-12-30,419.86,2,209.93,2022-08-16,2023-11-07,0,0,2023-11-07,0,40.0,1,136,-311,0.0,419.86,2.0,False,False,False,True,False,True,False,True,False,True,False,False
137,21,2022-06-19,2022-06-19,431.47,1,431.47,2022-06-19,2023-06-19,0,0,2023-06-19,1,38.0,195,0,-170,0.0,431.47,1.0,False,True,False,False,True,False,True,False,False,False,True,False
138,36,2022-01-16,2022-10-10,2804.65,8,350.58125,2022-02-28,2022-02-28,1,1,2023-03-20,0,34.0,82,267,-79,0.11235955056179775,2804.65,8.0,True,False,False,False,False,True,False,True,False,False,True,False
139,64,2022-02-20,2022-07-22,2045.49,7,292.21285714285716,2022-03-19,2022-07-18,2,2,2023-06-03,0,22.0,162,152,-154,0.39473684210526316,2045.49,7.0,False,False,False,True,True,False,True,False,False,False,False,True
140,53,2022-08-11,2022-09-12,1024.23,3,341.41,2022-04-27,2022-04-27,1,1,2023-10-21,0,18.0,110,32,-294,0.9375,1024.23,3.0,False,True,False,False,False,True,True,False,False,True,False,False
141,38,2022-03-13,2022-12-04,2483.75,7,354.82142857142856,2022-01-29,2022-05-23,2,1,2023-06-28,0,41.0,27,266,-179,0.22556390977443608,2483.75,7.0,False,False,False,True,True,False,False,False,True,False,True,False
142,35,2022-05-31,2022-11-30,1391.99,5,278.398,2022-03-04,2022-03-04,1,1,2023-04-27,0,18.0,31,183,-117,0.1639344262295082,1391.99,5.0,True,False,False,False,False,True,True,False,False,True,False,False
143,68,2022-02-24,2022-03-08,343.27,2,171.635,2022-12-07,2022-12-07,1,1,2023-12-25,0,13.0,298,12,-359,1.0,343.27,2.0,False,False,False,True,True,False,False,True,False,False,False,True
144,45,2022-10-27,2022-10-27,419.85,1,419.85,2022-07-15,2022-07-15,1,1,2023-02-18,1,39.0,65,0,-49,1.0,419.85,1.0,False,True,False,False,True,False,False,True,False,False,True,False
145,32,2022-03-29,2022-12-18,1768.7,5,353.74,2022-10-02,2022-10-27,2,2,2023-10-11,0,16.0,13,264,-284,0.22727272727272727,1768.7,5.0,False,True,False,False,True,False,True,False,False,False,True,False
146,59,2022-06-23,2022-12-24,1373.73,5,274.746,2022-06-23,2023-12-12,0,0,2023-12-12,0,8.0,7,184,-346,0.0,1373.73,5.0,True,False,False,False,True,False,False,True,False,True,False,False
147,19,2022-01-25,2022-11-27,2260.34,8,282.5425,2022-06-21,2022-11-19,2,2,2023-09-02,0,34.0,34,306,-245,0.19607843137254904,2260.34,8.0,False,False,False,True,True,False,True,False,False,True,False,False
148,54,2022-12-03,2022-12-03,13.04,1,13.04,2022-03-21,2022-06-12,2,2,2023-03-09,0,29.0,28,0,-68,2.0,13.04,1.0,False,True,False,False,True,False,False,False,True,False,False,True
149,28,2022-04-28,2022-04-28,444.84,1,444.84,2022-03-15,2022-03-15,1,1,2023-02-17,0,6.0,247,0,-48,1.0,444.84,1.0,False,False,True,False,False,True,False,False,True,False,True,False
150,40,2022-02-03,2022-12-13,1193.26,8,149.1575,2022-02-03,2023-06-29,0,0,2023-06-29,0,38.0,18,313,-180,0.0,1193.26,8.0,False,False,False,True,True,False,False,False,True,True,False,False
151,61,2022-12-20,2022-12-20,334.2,1,334.2,2022-10-21,2022-11-21,2,2,2023-06-02,0,36.0,11,0,-153,2.0,334.2,1.0,False,False,True,False,False,True,False,False,True,True,False,False
152,58,2022-01-27,2022-12-13,1448.8,7,206.97142857142856,2022-01-27,2023-09-30,0,0,2023-09-30,0,48.0,18,320,-273,0.0,1448.8,7.0,False,True,False,False,True,False,True,False,False,True,False,False
153,29,2022-03-06,2022-10-10,1735.16,5,347.03200000000004,2022-08-04,2022-08-04,1,1,2023-01-26,0,42.0,82,218,-26,0.13761467889908258,1735.16,5.0,False,True,False,False,False,True,False,True,False,False,True,False
154,20,2022-01-14,2022-08-14,1753.55,7,250.50714285714284,2022-01-14,2023-04-19,0,0,2023-04-19,0,26.0,139,212,-109,0.0,1753.55,7.0,True,False,False,False,True,False,True,False,False,True,False,False
155,69,2022-02-25,2022-10-19,1883.08,8,235.385,2022-09-17,2022-11-24,2,1,2023-04-08,0,18.0,73,236,-98,0.2542372881355932,1883.08,8.0,True,False,False,False,False,True,False,True,False,False,False,True
156,34,2022-01-14,2022-06-25,702.9200000000001,7,100.41714285714286,2022-01-14,2023-06-30,0,0,2023-06-30,0,11.0,189,162,-181,0.0,702.9200000000001,7.0,False,False,False,True,True,False,True,False,False,True,False,False
157,50,2022-01-26,2022-11-09,2412.6800000000003,7,344.66857142857145,2022-01-26,2023-06-13,0,0,2023-06-13,0,27.0,52,287,-164,0.0,2412.6800000000003,7.0,False,True,False,False,False,True,False,True,False,True,False,False
158,18,2022-02-04,2022-10-21,1471.29,7,210.18428571428572,2022-02-04,2023-10-03,0,0,2023-10-03,0,30.0,71,259,-276,0.0,1471.29,7.0,False,True,False,False,True,False,False,True,False,False,True,False
159,56,2022-03-30,2022-03-30,25.75,1,25.75,2022-04-02,2022-04-12,2,2,2023-05-11,0,18.0,276,0,-131,2.0,25.75,1.0,False,True,False,False,False,True,True,False,False,False,False,True
160,37,2022-01-22,2022-12-13,2053.13,8,256.64125,2022-02-18,2022-07-19,2,2,2023-05-02,1,43.0,18,325,-122,0.1846153846153846,2053.13,8.0,False,True,False,False,False,True,False,False,True,False,True,False
161,64,2022-03-30,2022-09-01,1983.84,6,330.64,2022-06-26,2022-06-26,1,1,2023-07-24,0,4.0,121,155,-205,0.1935483870967742,1983.84,6.0,False,False,True,False,False,True,True,False,False,True,False,False
162,60,2022-05-31,2022-08-16,425.88,3,141.96,2022-08-03,2022-11-27,2,2,2023-06-11,0,6.0,137,77,-162,0.7792207792207791,425.88,3.0,False,True,False,False,True,False,False,False,True,True,False,False
163,69,2022-02-14,2022-12-07,1064.88,3,354.96000000000004,2022-03-04,2022-10-15,2,2,2023-01-13,0,22.0,24,296,-13,0.2027027027027027,1064.88,3.0,True,False,False,False,False,True,True,False,False,True,False,False
164,58,2022-01-06,2022-10-19,955.49,5,191.098,2022-12-06,2022-12-06,1,1,2023-11-25,1,2.0,73,286,-329,0.1048951048951049,955.49,5.0,False,False,False,True,True,False,False,True,False,False,False,True
165,31,2022-10-07,2022-10-07,181.34,1,181.34,2022-10-07,2023-03-01,0,0,2023-03-01,0,47.0,85,0,-60,0.0,181.34,1.0,False,False,False,True,True,False,False,False,True,True,False,False
166,48,2022-01-14,2022-12-08,1241.5,5,248.3,2022-11-12,2022-11-12,1,1,2023-08-03,0,48.0,23,328,-215,0.09146341463414634,1241.5,5.0,False,False,False,True,True,False,False,True,False,False,True,False
167,42,2022-01-01,2022-12-27,2356.35,8,294.54375,2022-12-04,2022-12-04,1,1,2023-03-03,0,40.0,4,360,-62,0.08333333333333333,2356.35,8.0,False,False,True,False,True,False,False,True,False,False,False,True
168,20,2022-01-27,2022-05-21,1126.93,4,281.7325,2022-04-24,2022-09-16,2,1,2023-08-29,1,32.0,224,114,-241,0.5263157894736842,1126.93,4.0,False,True,False,False,False,True,False,True,False,False,False,True
169,21,2022-01-15,2022-12-15,2164.75,9,240.52777777777777,2022-07-09,2022-07-09,1,1,2023-06-18,0,39.0,16,334,-169,0.08982035928143713,2164.75,9.0,False,False,False,True,True,False,True,False,False,True,False,False
170,48,2022-01-29,2022-12-22,1448.33,7,206.9042857142857,2022-01-05,2022-01-05,1,1,2023-10-12,1,21.0,9,327,-285,0.09174311926605504,1448.33,7.0,True,False,False,False,False,True,False,True,False,False,False,True
171,52,2022-01-07,2022-09-21,2532.71,7,361.8157142857143,2022-09-16,2022-09-16,1,1,2023-05-04,0,8.0,101,257,-124,0.11673151750972763,2532.71,7.0,False,False,True,False,True,False,True,False,False,True,False,False
172,61,2022-01-07,2022-11-26,1972.76,6,328.79333333333335,2022-01-26,2022-07-01,2,2,2023-12-12,0,25.0,35,323,-346,0.18575851393188852,1972.76,6.0,False,True,False,False,False,True,False,False,True,False,False,True
173,31,2022-05-23,2022-10-10,606.09,3,202.03,2022-11-14,2022-11-14,1,1,2023-10-22,0,41.0,82,140,-295,0.21428571428571427,606.09,3.0,False,True,False,False,True,False,False,True,False,True,False,False
174,66,2022-02-18,2022-12-08,1801.46,7,257.3514285714286,2022-03-30,2022-03-30,1,1,2023-03-09,1,36.0,23,293,-68,0.10238907849829351,1801.46,7.0,False,True,False,False,True,False,False,False,True,True,False,False
175,58,2022-02-19,2022-10-30,1218.9,7,174.12857142857143,2022-01-24,2022-03-20,2,1,2023-11-27,0,4.0,62,253,-331,0.23715415019762845,1218.9,7.0,False,True,False,False,False,True,False,False,True,False,False,True
176,26,2022-01-04,2022-12-18,936.78,6,156.13,2022-01-04,2023-09-23,0,0,2023-09-23,1,15.0,13,348,-266,0.0,936.78,6.0,False,False,True,False,True,False,True,False,False,False,False,True
177,37,2022-09-12,2022-09-12,429.79,1,429.79,2022-02-09,2022-02-09,1,1,2023-03-05,0,28.0,110,0,-64,1.0,429.79,1.0,True,False,False,False,True,False,False,False,True,False,False,True
178,49,2022-07-12,2022-12-15,741.63,3,247.21,2022-07-12,2023-05-06,0,0,2023-05-06,0,20.0,16,156,-126,0.0,741.63,3.0,False,True,False,False,True,False,True,False,False,False,False,True
179,26,2022-02-14,2022-02-22,412.58000000000004,2,206.29000000000002,2022-02-14,2023-09-06,0,0,2023-09-06,0,38.0,312,8,-249,0.0,412.58000000000004,2.0,False,False,True,False,True,False,True,False,False,False,False,True
180,44,2022-03-26,2022-12-12,1985.93,7,283.70428571428573,2022-03-26,2023-01-30,0,0,2023-01-30,0,6.0,19,261,-30,0.0,1985.93,7.0,False,False,True,False,True,False,False,False,True,False,True,False
181,20,2022-11-24,2022-12-11,715.6800000000001,2,357.84000000000003,2022-11-24,2023-04-22,0,0,2023-04-22,0,30.0,20,17,-112,0.0,715.6800000000001,2.0,True,False,False,False,True,False,False,False,True,True,False,False
182,21,2022-01-10,2022-10-23,1491.65,5,298.33000000000004,2022-08-30,2022-11-25,2,1,2023-06-12,0,32.0,69,286,-163,0.2097902097902098,1491.65,5.0,False,False,True,False,True,False,False,False,True,False,True,False
183,62,2022-06-24,2022-10-23,1135.44,3,378.48,2022-02-03,2022-02-03,1,1,2023-04-21,1,49.0,69,121,-111,0.24793388429752067,1135.44,3.0,False,False,True,False,True,False,True,False,False,False,True,False
184,32,2022-02-04,2022-09-26,97.19,2,48.595,2022-02-04,2023-04-14,0,0,2023-04-14,0,41.0,96,234,-104,0.0,97.19,2.0,False,False,False,True,False,True,True,False,False,False,True,False
185,50,2022-04-05,2022-12-17,1284.89,6,214.14833333333334,2022-04-14,2022-10-22,2,2,2023-10-23,0,4.0,14,256,-296,0.234375,1284.89,6.0,False,False,False,True,True,False,False,False,True,False,True,False
186,22,2022-01-28,2022-06-14,460.87,3,153.62333333333333,2022-01-28,2023-10-18,0,0,2023-10-18,0,35.0,200,137,-291,0.0,460.87,3.0,True,False,False,False,False,True,True,False,False,True,False,False
187,21,2022-04-21,2022-11-11,513.26,2,256.63,2022-08-21,2022-11-17,2,2,2023-01-09,0,30.0,50,204,-9,0.29411764705882354,513.26,2.0,False,False,False,True,True,False,False,False,True,True,False,False
188,63,2022-02-10,2022-12-01,1768.25,6,294.7083333333333,2022-01-04,2022-09-13,2,2,2023-03-29,0,49.0,30,294,-88,0.2040816326530612,1768.25,6.0,False,False,True,False,False,True,True,False,False,True,False,False
189,29,2022-05-26,2022-07-04,574.4699999999999,3,191.48999999999998,2022-03-21,2022-09-03,2,2,2023-06-21,0,41.0,180,39,-172,1.5384615384615383,574.4699999999999,3.0,False,False,True,False,False,True,True,False,False,True,False,False
190,40,2022-01-01,2022-11-02,1417.97,7,202.56714285714287,2022-06-08,2022-06-08,1,1,2023-04-01,1,22.0,59,305,-91,0.09836065573770493,1417.97,7.0,True,False,False,False,False,True,False,True,False,False,False,True
191,31,2022-01-27,2022-11-15,1942.65,7,277.5214285714286,2022-01-18,2022-03-29,2,2,2023-02-15,0,2.0,46,292,-46,0.20547945205479454,1942.65,7.0,False,False,True,False,True,False,False,True,False,False,False,True
192,63,2022-04-19,2022-12-08,1172.53,3,390.8433333333333,2022-04-04,2022-11-26,2,2,2023-07-07,0,12.0,23,233,-188,0.2575107296137339,1172.53,3.0,True,False,False,False,True,False,False,False,True,False,False,True
193,29,2022-07-29,2022-07-29,270.34,1,270.34,2022-10-05,2022-10-16,2,2,2023-05-11,0,34.0,155,0,-131,2.0,270.34,1.0,False,False,False,True,False,True,False,True,False,False,False,True
194,34,2022-01-25,2022-09-12,1388.97,5,277.794,2022-01-25,2023-10-23,0,0,2023-10-23,0,34.0,110,230,-296,0.0,1388.97,5.0,False,False,False,True,True,False,True,False,False,False,False,True
195,42,2022-02-08,2022-07-09,1711.71,6,285.285,2022-08-25,2022-09-16,2,2,2023-03-07,0,14.0,175,151,-66,0.3973509933774835,1711.71,6.0,False,True,False,False,True,False,False,False,True,False,False,True
196,47,2022-01-01,2022-12-22,2134.16,8,266.77,2022-01-26,2022-04-27,2,2,2023-01-22,0,39.0,9,355,-22,0.16901408450704225,2134.16,8.0,False,False,False,True,False,True,False,True,False,False,False,True
197,39,2022-02-07,2022-12-08,925.4300000000001,4,231.35750000000002,2022-03-15,2022-07-15,2,2,2023-03-16,1,39.0,23,304,-75,0.19736842105263158,925.4300000000001,4.0,False,True,False,False,True,False,False,False,True,False,True,False
198,64,2022-03-15,2022-11-23,1461.25,7,208.75,2022-03-15,2023-06-21,0,0,2023-06-21,0,45.0,38,253,-172,0.0,1461.25,7.0,False,True,False,False,False,True,False,False,True,False,True,False
199,43,2022-01-31,2022-11-21,1270.25,6,211.70833333333334,2022-04-01,2022-11-16,2,2,2023-01-08,0,6.0,40,294,-8,0.2040816326530612,1270.25,6.0,False,True,False,False,False,True,True,False,False,False,False,True
200,34,2022-01-19,2022-11-04,1702.06,6,283.6766666666667,2022-04-11,2022-11-16,2,2,2023-02-10,0,8.0,57,289,-41,0.20761245674740486,1702.06,6.0,False,False,True,False,True,False,False,True,False,False,True,False
201,37,2022-01-20,2022-03-16,956.5799999999999,3,318.85999999999996,2022-03-26,2022-08-21,2,2,2023-08-14,1,27.0,290,55,-226,1.090909090909091,956.5799999999999,3.0,False,True,False,False,False,True,True,False,False,False,True,False
202,51,2022-06-14,2022-06-14,336.18,1,336.18,2022-07-19,2022-09-14,2,2,2023-03-07,0,12.0,200,0,-66,2.0,336.18,1.0,False,False,False,True,True,False,False,False,True,True,False,False
203,58,2022-02-17,2022-12-18,1767.9,6,294.65000000000003,2022-07-23,2022-08-28,2,1,2023-04-16,0,21.0,13,304,-106,0.19736842105263158,1767.9,6.0,True,False,False,False,True,False,False,False,True,False,False,True
204,50,2022-07-15,2022-08-15,454.14,2,227.07,2022-03-29,2022-07-07,2,1,2023-05-08,0,38.0,138,31,-128,1.9354838709677418,454.14,2.0,False,False,False,True,True,False,False,False,True,False,True,False
205,54,2022-02-08,2022-12-24,741.9699999999999,4,185.49249999999998,2022-02-08,2023-01-27,0,0,2023-01-27,0,4.0,7,319,-27,0.0,741.9699999999999,4.0,True,False,False,False,True,False,False,True,False,True,False,False
206,24,2022-09-13,2022-09-13,99.58,1,99.58,2022-09-13,2023-11-27,0,0,2023-11-27,0,25.0,109,0,-331,0.0,99.58,1.0,False,False,False,True,False,True,True,False,False,True,False,False
207,39,2022-02-02,2022-11-26,1799.17,8,224.89625,2022-02-02,2023-03-28,0,0,2023-03-28,0,43.0,35,297,-87,0.0,1799.17,8.0,True,False,False,False,True,False,True,False,False,False,False,True
208,49,2022-01-08,2022-03-13,436.89,2,218.445,2022-01-08,2023-06-03,0,0,2023-06-03,0,24.0,293,64,-154,0.0,436.89,2.0,False,False,False,True,True,False,False,True,False,False,True,False
209,31,2022-04-03,2022-12-05,1328.06,4,332.015,2022-04-03,2023-10-12,0,0,2023-10-12,0,12.0,26,246,-285,0.0,1328.06,4.0,True,False,False,False,True,False,True,False,False,True,False,False
210,25,2022-03-15,2022-10-19,1727.27,7,246.75285714285715,2022-03-15,2023-07-24,0,0,2023-07-24,0,29.0,73,218,-205,0.0,1727.27,7.0,False,True,False,False,False,True,True,False,False,False,True,False
211,42,2022-01-24,2022-12-17,1222.21,6,203.70166666666668,2022-01-24,2023-03-03,0,0,2023-03-03,0,35.0,14,327,-62,0.0,1222.21,6.0,True,False,False,False,False,True,False,False,True,False,True,False
212,33,2022-05-11,2022-12-28,1047.61,7,149.6585714285714,2022-11-01,2022-11-01,1,1,2023-06-14,0,37.0,3,231,-165,0.12987012987012986,1047.61,7.0,False,True,False,False,True,False,False,False,True,False,False,True
213,59,2022-01-02,2022-12-25,2092.89,7,298.9842857142857,2022-01-13,2022-01-13,1,1,2023-02-23,1,30.0,6,357,-54,0.08403361344537814,2092.89,7.0,False,False,False,True,True,False,False,False,True,False,False,True
214,36,2022-01-24,2022-03-11,734.1,2,367.05,2022-01-24,2023-11-02,0,0,2023-11-02,0,41.0,295,46,-306,0.0,734.1,2.0,True,False,False,False,True,False,False,True,False,False,True,False
215,58,2022-04-10,2022-12-15,1343.7,6,223.95000000000002,2022-10-24,2022-11-24,2,2,2023-11-07,0,42.0,16,249,-311,0.24096385542168672,1343.7,6.0,True,False,False,False,True,False,False,False,True,False,True,False
216,33,2022-02-18,2022-10-18,1570.8600000000001,5,314.172,2022-09-20,2022-12-13,2,1,2023-09-06,0,35.0,74,242,-249,0.24793388429752067,1570.8600000000001,5.0,False,False,False,True,True,False,True,False,False,True,False,False
217,29,2022-02-19,2022-11-25,2576.78,8,322.0975,2022-04-03,2022-04-03,1,1,2023-08-14,1,1.0,36,279,-226,0.1075268817204301,2576.78,8.0,False,True,False,False,False,True,False,True,False,False,True,False
218,56,2022-01-02,2022-12-18,1766.57,7,252.36714285714285,2022-01-02,2023-06-12,0,0,2023-06-12,0,40.0,13,350,-163,0.0,1766.57,7.0,False,True,False,False,True,False,True,False,False,True,False,False
219,65,2022-03-18,2022-10-06,1624.32,4,406.08,2022-03-18,2023-07-18,0,0,2023-07-18,0,26.0,86,202,-199,0.0,1624.32,4.0,False,False,True,False,False,True,False,True,False,False,True,False
220,47,2022-02-01,2022-07-26,1030.46,3,343.4866666666667,2022-02-01,2023-11-12,0,0,2023-11-12,0,35.0,158,175,-316,0.0,1030.46,3.0,False,False,True,False,False,True,True,False,False,False,True,False
