CustomerID,Age,FirstTransactionDate,LastTransactionDate,TotalAmountSpent,TransactionCount,AvgAmountPerTransaction,FirstInteractionDate,LastInteractionDate,TotalServiceInteractions,ServiceDiversity,LastLoginDate,ChurnStatus,LoginFrequency,RecencyDays,TenureDays,DaysSinceLastLogin,InteractionsPerMonth,TotalAmountSpent_Capped,TransactionCount_Capped,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,Gender_F,Gender_M,IncomeLevel_High,IncomeLevel_Low,IncomeLevel_Medium,ServiceUsage_Mobile App,ServiceUsage_Online Banking,ServiceUsage_Website,TotalAmountSpent_Capped_scaled,AvgAmountPerTransaction_scaled,TransactionCount_Capped_scaled,RecencyDays_scaled,TenureDays_scaled,TotalServiceInteractions_scaled,ServiceDiversity_scaled,LoginFrequency_scaled,DaysSinceLastLogin_scaled,InteractionsPerMonth_scaled
65,35,2022-07-13,2022-11-17,1359.8899999999999,5,271.97799999999995,2022-07-13,2023-09-25,0,0,2023-09-25,0,27.0,44,127,-268,0.0,1359.8899999999999,5.0,True,False,False,False,True,False,False,True,False,True,False,False,0.13048847694119806,0.2920785581785326,-0.02075222459705415,-0.4327712819919403,-0.7379913455954582,-1.2278121060256368,-1.209122861967609,0.0774436552111228,-0.7735717069450622,-0.5910605573020389
66,33,2022-01-18,2022-12-21,1409.11,8,176.13875,2022-01-18,2023-08-17,0,0,2023-08-17,0,40.0,10,337,-229,0.0,1409.11,8.0,False,False,False,True,False,True,False,False,True,False,True,False,0.1977456972324756,-0.9159832331120507,1.1321491419059484,-0.8648943793378617,1.1727954246592205,-1.2278121060256368,-1.209122861967609,1.0027814472557879,-0.4015934494904363,-0.5910605573020389
67,22,2022-02-05,2022-11-09,701.76,4,175.44,2022-04-29,2022-05-21,2,1,2023-07-23,0,17.0,52,277,-204,0.21660649819494587,701.76,4.0,False,False,True,False,True,False,False,False,True,False,True,False,-0.7688206329795344,-0.9247910355172685,-0.40505268009805495,-0.33109525908701765,0.626856347443598,1.2229106604926003,0.16021220254836946,-0.6343546463616965,-0.16314584855798386,-0.10774149270539574
68,59,2022-05-12,2022-11-06,886.4799999999999,4,221.61999999999998,2022-01-26,2022-06-06,2,2,2023-07-25,1,5.0,55,178,-206,0.33707865168539325,886.4799999999999,4.0,True,False,False,False,True,False,True,False,False,False,False,True,-0.5164079200131635,-0.3426882590264349,-0.40505268009805495,-0.2929667504976716,-0.27394312996217907,1.2229106604926003,1.529547267064348,-1.4885126082490794,-0.18222165663258005,0.1610707960309394
69,60,2022-03-17,2022-12-04,1038.53,4,259.6325,2022-10-05,2022-10-05,1,1,2023-11-13,0,29.0,27,262,-317,0.11450381679389314,1038.53,4.0,False,False,True,False,True,False,False,True,False,True,False,False,-0.30863749446889804,0.13646249435939953,-0.40505268009805495,-0.648832830664901,0.4903715781396924,-0.0024507227665182393,0.16021220254836946,0.21980331552568663,-1.2409290047726689,-0.33556555559732487
70,49,2022-01-04,2022-12-13,2453.98,7,350.56857142857143,2022-01-04,2023-03-15,0,0,2023-03-15,0,10.0,18,343,-74,0.0,2453.98,7.0,False,True,False,False,True,False,False,False,True,True,False,False,1.625520011855538,1.282719308169279,0.7478486864049475,-0.7632183564329391,1.2273893323807827,-1.2278121060256368,-1.209122861967609,-1.1326134574626698,1.076781676290769,-0.5910605573020389
71,19,2022-01-09,2022-11-03,474.59000000000003,3,158.1966666666667,2022-01-21,2022-04-13,2,2,2023-08-17,1,47.0,58,298,-229,0.20134228187919462,474.59000000000003,3.0,True,False,False,False,True,False,False,True,False,False,True,False,-1.0792396239094308,-1.1421446996422202,-0.7893531355990558,-0.25483824190832566,0.8179350244690659,1.2229106604926003,1.529547267064348,1.5010402583567612,-0.4015934494904363,-0.14180088987495792
72,19,2022-01-19,2022-11-22,1080.4,6,180.0666666666667,2022-01-02,2022-01-08,2,1,2023-04-25,1,25.0,39,307,-115,0.19543973941368079,1080.4,6.0,True,False,False,False,True,False,True,False,False,False,True,False,-0.2514237640016937,-0.8664715138073449,0.36354823090394667,-0.496318796307517,0.8998258860514092,1.2229106604926003,0.16021220254836946,-0.06491600510344105,0.6857276107615469,-0.15497136872461173
73,57,2022-01-10,2022-11-16,2254.22,9,250.46888888888887,2022-08-15,2022-08-15,1,1,2023-10-27,1,24.0,45,310,-300,0.0967741935483871,2254.22,9.0,False,False,True,False,False,True,False,True,False,False,True,False,1.3525557224328315,0.020954407082222386,1.5164495974069492,-0.420061779128825,0.9271228399121904,-0.0024507227665182393,0.16021220254836946,-0.13609583526072297,-1.0787846361386013,-0.3751260719903129
74,59,2022-03-26,2022-08-27,2083.79,8,260.47375,2022-03-02,2022-03-02,1,1,2023-02-19,0,44.0,126,154,-50,0.1948051948051948,2083.79,8.0,False,False,False,True,False,True,False,True,False,True,False,False,1.1196697400223803,0.14706652122650468,1.1321491419059484,0.6094079527835172,-0.49231876084842807,-0.0024507227665182393,0.16021220254836946,1.2875007678849155,1.3056913731859232,-0.15638724271349952
75,53,2022-08-23,2022-12-31,769.97,4,192.4925,2022-08-21,2022-08-21,1,1,2023-06-17,1,12.0,0,130,-168,0.23076923076923078,769.97,4.0,False,False,True,False,True,False,True,False,False,True,False,False,-0.6756143144897326,-0.7098428415781185,-0.40505268009805495,-0.9919894079690151,-0.7106943917346771,-0.0024507227665182393,0.16021220254836946,-0.990253797148106,0.18021869678474767,-0.07613986155869218
76,56,2022-03-11,2022-12-07,883.92,4,220.98,2022-11-01,2022-11-18,2,2,2023-05-09,1,5.0,24,271,-129,0.22140221402214022,883.92,4.0,False,False,False,True,True,False,False,False,True,False,False,True,-0.5199060606865822,-0.3507555127499976,-0.40505268009805495,-0.6869613392542471,0.5722624397220357,1.2229106604926003,1.529547267064348,-1.4885126082490794,0.5521969542393735,-0.09704070160731514
77,29,2022-01-11,2022-12-04,1797.06,8,224.6325,2022-01-11,2023-10-15,0,0,2023-10-15,0,29.0,27,327,-288,0.0,1797.06,8.0,True,False,False,False,False,True,True,False,False,False,True,False,0.7278643199874758,-0.30471544364794534,1.1321491419059484,-0.648832830664901,1.0818055784566167,-1.2278121060256368,-1.209122861967609,0.21980331552568663,-0.9643297876910241,-0.5910605573020389
78,64,2022-03-01,2022-04-16,816.89,3,272.2966666666667,2022-11-23,2022-11-23,1,1,2023-10-07,0,35.0,259,46,-280,0.6521739130434783,816.89,3.0,False,False,False,True,False,True,False,True,False,True,False,False,-0.6114999549597299,0.2960953782617241,-0.7893531355990558,2.299771833577857,-1.4750090998365486,-0.0024507227665182393,0.16021220254836946,0.6468822964693782,-0.8880265553926393,0.8641501045813322
79,36,2022-01-07,2022-12-14,931.3199999999999,3,310.44,2022-01-28,2022-01-28,1,1,2023-04-20,1,23.0,17,341,-110,0.0879765395894428,931.3199999999999,3.0,False,True,False,False,False,True,True,False,False,False,True,False,-0.4551357997803134,0.776895296796776,-0.7893531355990558,-0.7759278592960545,1.209191363140262,-0.0024507227665182393,0.16021220254836946,-0.20727566541800488,0.7334171309480374,-0.39475647974592437
80,45,2022-04-05,2022-04-05,110.82,1,110.82,2022-04-05,2023-06-09,0,0,2023-06-09,0,32.0,270,0,-160,0.0,110.82,1.0,False,False,False,True,False,True,True,False,False,True,False,False,-1.5763172148350306,-1.739331559918258,-1.5579540466010575,2.439576365072126,-1.8935623923685259,-1.2278121060256368,-1.209122861967609,0.4333428059975324,0.2565219290831324,-0.5910605573020389
81,18,2022-01-24,2022-08-31,2181.77,8,272.72125,2022-01-24,2023-12-03,0,0,2023-12-03,1,40.0,122,219,-337,0.0,2181.77,8.0,False,False,False,True,True,False,False,True,False,False,False,True,1.2535556084526804,0.30144728681921773,1.1321491419059484,0.5585699413310559,0.09911523946849626,-1.2278121060256368,-1.209122861967609,1.0027814472557879,-1.431687085518631,-0.5910605573020389
82,32,2022-02-01,2022-02-01,232.38,1,232.38,2022-02-01,2023-05-08,0,0,2023-05-08,0,19.0,333,0,-128,0.0,232.38,1.0,True,False,False,False,True,False,True,False,False,True,False,False,-1.4102101912956628,-0.20705755579903376,-1.5579540466010575,3.240275045448392,-1.8935623923685259,-1.2278121060256368,-1.209122861967609,-0.4919949860471326,0.5617348582766716,-0.5910605573020389
83,53,2022-01-08,2022-10-15,1419.9199999999998,6,236.6533333333333,2022-03-21,2022-04-22,2,1,2023-12-31,0,25.0,77,280,-365,0.21428571428571427,1419.9199999999998,6.0,False,False,False,True,False,True,False,False,True,True,False,False,0.21251714281046638,-0.15319183041566106,0.36354823090394667,-0.013357687509134243,0.6541533013043791,1.2229106604926003,0.16021220254836946,-0.06491600510344105,-1.6987483985629777,-0.11291991125464557
84,30,2022-01-27,2022-12-15,1545.91,5,309.182,2022-01-27,2023-11-30,0,0,2023-11-30,0,45.0,16,322,-334,0.0,1545.91,5.0,True,False,False,False,False,True,False,False,True,False,True,False,0.3846775894682898,0.7610381011963979,-0.02075222459705415,-0.7886373621591698,1.0363106553553147,-1.2278121060256368,-1.209122861967609,1.3586805980421974,-1.4030733734067367,-0.5910605573020389
85,60,2022-03-16,2022-12-06,1690.08,9,187.78666666666666,2022-03-16,2023-08-08,0,0,2023-08-08,0,37.0,25,265,-220,0.0,1690.08,9.0,False,True,False,False,False,True,True,False,False,True,False,False,0.5816803007521879,-0.769160265766868,1.5164495974069492,-0.6742518363911317,0.5176685320004735,-1.2278121060256368,-1.209122861967609,0.789241956783942,-0.31575231315475344,-0.5910605573020389
86,38,2022-03-11,2022-12-02,1674.6599999999999,7,239.23714285714283,2022-03-11,2023-10-18,0,0,2023-10-18,0,1.0,29,266,-291,0.0,1674.6599999999999,7.0,False,True,False,False,False,True,False,True,False,False,False,True,0.5606094690396421,-0.1206226944751461,0.7478486864049475,-0.6234138249386704,0.5267675166207338,-1.2278121060256368,-1.209122861967609,-1.7732319288782072,-0.9929434998029184,-0.5910605573020389
87,29,2022-07-26,2022-12-26,1411.84,5,282.368,2022-03-01,2022-12-10,2,2,2023-11-22,0,43.0,5,153,-326,0.3921568627450981,1411.84,5.0,False,False,True,False,True,False,True,False,False,False,False,True,0.2014761363099886,0.42304538034699923,-0.02075222459705415,-0.9284418936534384,-0.5014177454686884,1.2229106604926003,1.529547267064348,1.2163209377276336,-1.326770141108352,0.28396807598730855
88,22,2022-01-27,2022-08-13,447.34000000000003,2,223.67000000000002,2022-01-27,2023-02-08,0,0,2023-02-08,0,13.0,140,198,-39,0.0,447.34000000000003,2.0,False,False,True,False,False,True,True,False,False,False,True,False,-1.1164756916245326,-0.31684783694314705,-1.1736535911000565,0.787340992867132,-0.0919634375569716,-1.2278121060256368,-1.209122861967609,-0.9190739669908241,1.4106083175962023,-0.5910605573020389
89,24,2022-03-06,2022-10-12,1951.99,7,278.85571428571427,2022-03-06,2023-09-06,0,0,2023-09-06,0,12.0,80,220,-249,0.0,1951.99,7.0,False,False,True,False,False,True,False,False,True,True,False,False,0.9395701537893374,0.3787727240863927,0.7478486864049475,0.024770821080211766,0.10821422408875664,-1.2278121060256368,-1.209122861967609,-0.990253797148106,-0.5923515302363983,-0.5910605573020389
90,22,2022-01-08,2022-12-30,1229.96,6,204.99333333333334,2022-09-04,2022-09-04,1,1,2023-05-30,0,47.0,1,356,-150,0.08426966292134831,1229.96,6.0,False,True,False,False,False,True,False,False,True,False,True,False,-0.04705582684680831,-0.5522687880531618,0.36354823090394667,-0.9792799051058998,1.3456761324441675,-0.0024507227665182393,0.16021220254836946,1.5010402583567612,0.35190096945611343,-0.40302771896879436
91,65,2022-01-03,2022-10-28,1804.74,9,200.52666666666667,2022-01-14,2022-05-24,2,2,2023-02-03,0,43.0,64,298,-34,0.20134228187919462,1804.74,9.0,False,False,False,True,True,False,False,True,False,True,False,False,0.7383587420077321,-0.6085714963321944,1.5164495974069492,-0.17858122472963361,0.8179350244690659,1.2229106604926003,1.529547267064348,1.2163209377276336,1.4582978377826927,-0.14180088987495792
92,21,2022-06-03,2022-12-09,2265.28,8,283.16,2022-03-28,2022-10-06,2,2,2023-07-01,0,37.0,22,189,-182,0.31746031746031744,2265.28,8.0,True,False,False,False,True,False,False,True,False,True,False,False,1.3676687833109615,0.4330286068299087,1.1321491419059484,-0.7123803449804778,-0.17385429913931497,1.2229106604926003,1.529547267064348,0.789241956783942,0.04668804026257429,0.11729595536076605
93,30,2022-06-02,2022-12-10,848.07,5,169.614,2022-04-07,2022-10-07,2,1,2023-10-16,0,42.0,21,191,-289,0.31413612565445026,848.07,5.0,False,True,False,False,True,False,False,True,False,True,False,False,-0.56889369472645,-0.9982282545695768,-0.02075222459705415,-0.7250898478435931,-0.15565632989879422,1.2229106604926003,0.16021220254836946,1.1451411075703517,-0.9738676917283222,0.10987860967843305
94,54,2022-05-04,2022-12-29,1113.6100000000001,3,371.2033333333334,2022-05-04,2023-06-27,0,0,2023-06-27,0,41.0,2,239,-178,0.0,1113.6100000000001,3.0,False,False,False,True,False,True,True,False,False,False,False,True,-0.20604358753128882,1.5428222141240042,-0.7893531355990558,-0.9665704022427845,0.28109493187370377,-1.2278121060256368,-1.209122861967609,1.0739612774130698,0.08483965641176668,-0.5910605573020389
95,58,2022-02-09,2022-11-07,677.27,3,225.75666666666666,2022-07-30,2022-07-30,1,1,2023-06-20,0,12.0,54,271,-171,0.11070110701107011,677.27,3.0,False,False,True,False,True,False,True,False,False,False,True,False,-0.8022852677811066,-0.2905452284486142,-0.7893531355990558,-0.30567625336078696,0.5722624397220357,-0.0024507227665182393,0.16021220254836946,-0.990253797148106,0.15160498467285335,-0.344050629454677
96,32,2022-08-24,2022-08-24,161.84,1,161.84,2022-01-26,2022-02-20,2,1,2023-02-27,0,36.0,129,0,-58,2.0,161.84,1.0,True,False,False,False,True,False,True,False,False,True,False,False,-1.5066003643827557,-1.0962201771429796,-1.5579540466010575,0.6475364613728632,-1.8935623923685259,1.2229106604926003,0.16021220254836946,0.7180621266266601,1.2293881408875384,3.8715854724736327
97,33,2022-04-26,2022-09-11,553.65,2,276.825,2022-04-16,2022-08-11,2,2,2023-12-20,0,38.0,111,138,-354,0.4347826086956522,553.65,2.0,False,False,True,False,False,True,True,False,False,False,False,True,-0.9712072013936163,0.3531754000505788,-1.1736535911000565,0.4187654098367872,-0.6379025147725941,1.2229106604926003,1.529547267064348,0.860421786941224,-1.5938314541526986,0.3790798839535419
98,38,2022-01-14,2022-11-11,893.76,5,178.752,2022-11-28,2022-11-28,1,1,2023-05-23,0,9.0,50,301,-143,0.09966777408637874,893.76,5.0,True,False,False,False,True,False,False,True,False,True,False,False,-0.5064600824731289,-0.8830429974978304,-0.02075222459705415,-0.3565142648132483,0.845231978329847,-0.0024507227665182393,0.16021220254836946,-1.2037932876199517,0.4186662977172001,-0.3686695591404606
99,53,2022-01-25,2022-11-09,889.75,5,177.95,2022-01-25,2023-02-10,0,0,2023-02-10,0,14.0,52,288,-41,0.0,889.75,5.0,False,False,False,True,False,True,False,True,False,False,True,False,-0.5119395918873512,-0.8931522748201705,-0.02075222459705415,-0.33109525908701765,0.7269451782664621,-1.2278121060256368,-1.209122861967609,-0.8478941368335422,1.391532509521606,-0.5910605573020389
100,41,2022-02-17,2022-12-27,1108.56,4,277.14,2022-02-03,2022-12-01,2,2,2023-06-02,1,45.0,4,313,-153,0.19169329073482427,1108.56,4.0,False,True,False,False,True,False,False,True,False,False,True,False,-0.21294421659408777,0.3571460014926449,-0.40505268009805495,-0.9411513965165538,0.9544197937729715,1.2229106604926003,1.529547267064348,1.3586805980421974,0.32328725734421915,-0.1633309058858404
101,33,2022-06-08,2022-06-08,492.35,1,492.35,2022-05-07,2022-10-21,2,2,2023-01-15,0,35.0,206,0,-15,2.0,492.35,1.0,False,False,True,False,True,False,True,False,False,False,True,False,-1.0549712729875884,3.0698861168800935,-1.5579540466010575,1.626168181832744,-1.8935623923685259,1.2229106604926003,1.529547267064348,0.6468822964693782,1.6395180144913566,3.8715854724736327
102,31,2022-02-17,2022-12-30,2029.96,6,338.32666666666665,2022-09-03,2022-10-30,2,2,2023-01-14,0,32.0,1,316,-14,0.189873417721519,2029.96,6.0,False,True,False,False,False,True,True,False,False,False,True,False,1.046113133596548,1.1284090710224375,0.36354823090394667,-0.9792799051058998,0.9817167476337526,1.2229106604926003,1.529547267064348,0.4333428059975324,1.6490559185286549,-0.16739163042460173
103,39,2022-01-01,2022-12-20,2297.73,9,255.30333333333334,2022-09-27,2022-12-25,2,1,2023-04-27,0,46.0,11,353,-117,0.16997167138810196,2297.73,9.0,False,False,False,True,False,True,False,True,False,True,False,False,1.412010449268945,0.08189298512253884,1.5164495974069492,-0.8521848764747464,1.3183791785833865,1.2229106604926003,0.16021220254836946,1.4298604281994793,0.6666518026869507,-0.21179885505481477
104,66,2022-01-27,2022-12-19,2666.84,9,296.3155555555556,2022-01-03,2022-04-22,2,1,2023-03-23,1,3.0,12,326,-82,0.18404907975460122,2666.84,9.0,False,False,False,True,True,False,False,False,True,False,True,False,1.9163849430055042,0.598855488925368,1.5164495974069492,-0.839475373611631,1.0727065938363562,1.2229106604926003,0.16021220254836946,-1.6308722685636434,1.0004784439923842,-0.1803876097766704
105,67,2022-01-31,2022-12-20,1863.6,8,232.95,2022-06-08,2022-10-16,2,1,2023-12-24,0,30.0,11,323,-358,0.18575851393188852,1863.6,8.0,False,False,False,True,True,False,False,True,False,False,False,True,0.8187886482723519,-0.19987265795148568,1.1321491419059484,-0.8521848764747464,1.0454096399755752,1.2229106604926003,0.16021220254836946,0.29098314568296857,-1.631983070301891,-0.1765733099544534
106,23,2022-01-10,2022-11-29,875.08,3,291.6933333333333,2022-05-03,2022-05-21,2,2,2023-07-20,0,49.0,32,323,-201,0.18575851393188852,875.08,3.0,False,True,False,False,False,True,True,False,False,True,False,False,-0.5319855776994812,0.5405919898107466,-0.7893531355990558,-0.5852853163493243,1.0454096399755752,1.2229106604926003,1.529547267064348,1.643399918671325,-0.13453213644608958,-0.1765733099544534
107,59,2022-02-23,2022-11-26,1542.76,6,257.12666666666667,2022-02-23,2023-01-27,0,0,2023-01-27,1,7.0,35,276,-27,0.0,1542.76,6.0,False,True,False,False,True,False,True,False,False,False,True,False,0.38037323668654394,0.10487625484539755,0.36354823090394667,-0.5471568077599783,0.6177573628233376,-1.2278121060256368,-1.209122861967609,-1.3461529479345156,1.5250631660437795,-0.5910605573020389
108,53,2022-06-21,2022-10-18,494.30999999999995,2,247.15499999999997,2022-07-20,2022-11-13,2,2,2023-03-24,1,1.0,74,119,-83,0.5042016806722689,494.30999999999995,2.0,True,False,False,False,False,True,False,True,False,True,False,False,-1.0522930090345022,-0.02081744054021918,-1.1736535911000565,-0.05148619609848025,-0.8107832225575412,1.2229106604926003,1.529547267064348,-1.7732319288782072,0.990940539955086,0.5339762569271219
109,18,2022-01-28,2022-12-24,1274.7,6,212.45000000000002,2022-05-14,2022-12-11,2,2,2023-04-28,0,20.0,7,330,-118,0.18181818181818182,1274.7,6.0,False,True,False,False,False,True,False,False,True,True,False,False,0.014079647265986399,-0.45827687878435874,0.36354823090394667,-0.9030228879272078,1.1091025323173977,1.2229106604926003,1.529547267064348,-0.42081515588985063,0.6571138986496525,-0.18536546368606877
110,49,2022-07-29,2022-11-13,723.0,3,241.0,2022-08-08,2022-12-05,2,2,2023-10-10,1,25.0,48,107,-283,0.5607476635514018,723.0,3.0,False,True,False,False,False,True,False,False,True,False,False,True,-0.7397969970797633,-0.0984017322097962,-0.7893531355990558,-0.381933270539479,-0.9199710380006657,1.2229106604926003,1.529547267064348,-0.06491600510344105,-0.9166402675045336,0.6601486099247847
111,23,2022-01-16,2022-10-09,613.1800000000001,2,306.59000000000003,2022-03-05,2022-03-05,1,1,2023-06-17,1,33.0,83,266,-168,0.11278195488721804,613.1800000000001,2.0,False,False,False,True,True,False,True,False,False,False,False,True,-0.8898617661246249,0.7283657236159685,-1.1736535911000565,0.06289932966955777,0.5267675166207338,-0.0024507227665182393,0.16021220254836946,0.5045226361548143,0.18021869678474767,-0.33940758569814766
